,song_id,artist_name,title
9880,SOXLGIE12A6D4FD624,C.L. Smooth,Smoke In The Air (A Cappella)
9631,SOSKUCS12A58A7955B,Home Town Hero,Bleeds In Blue (Album Version)
7868,SOHKRGU12A8C13F45E,Michael Salgado,Un Gran Vacio
6371,SOPQDEG12A6D4F8EAC,Fastball,No Return (Album Version)
3103,SOXXWIL12AB0182D64,Scalplock,Protagonist (Album Version)
7425,SOMMGDG12AB018376F,DJ Phiene,Thump Thump Da Box
7473,SOEWNIU12A58A7B68B,Constance Demby,Moving On
5020,SOFKARX12A8AE485EE,The Wreckers,Damn That Radio [Live]
893,SOQIDEF12A8C139B23,Britney Spears,Don't Go Knockin' On My Door
5975,SOHJNUH12AB01891DE,Johnny Nash,There Are More Questions Than Answers
9744,SOGMUJM12A8C13BE4C,Miriam Yeung,Hua Yu Ai Li Si
9814,SORWYTZ12AB018D5C8,K.A.L.I.,Climax ft St. Cyr
9509,SOPLSRU12AB018860D,Bonita,It Could Never Be You
9514,SOEBQYQ12AB0183F46,Malkit Singh,Holli Holi Nach Kuriye
19,SOZVMJI12AB01808AF,lextrical,Synthetic Dream
1880,SOXVBBS12A58A7E482,Carl Smith,Hey Joe
2078,SOUTSOK12A8C146665,Wonderland,You
9022,SOORIJA12A6D4F9A02,Warner mack,Is It Wrong
7309,SOUHACE12A8C140623,Way Out West,Banzai Washout
5386,SODSYTS12A58A7AA07,Roger Williams,Indiscreet
6024,SOPVANN12AB0186E36,The In Crowd,Back A Yard
4025,SOCIUEE12A6D4F95D1,Cali,Dolorosa (Live)
9369,SOBBQDL12A58A7A988,Sex Pistols,100 Club 1996 ''We Love You Beatles'' - Live
4418,SOZQDRV12A8C133FB1,The Cardigans,Rise & Shine
1214,SOOFFTS12AB018A83C,Chris Farlowe,I Just Need Your Lovin' - Original
4680,SOHZWYA12AB018307C,Fiasko,Hot Rod
3846,SOBJCMO12A6D4F756F,Taking Back Sunday,Spin (Album Version)
4849,SOBLURN12AB018064A,Ada Jane,The Queen's Treatment
1809,SOCLAFZ12AF72A6D7F,Margaret Becker,Stay Close To Me
1283,SOZUUEA12A6701D4D2,Randy Travis,Wind In The Wire (Album Version)
5795,SOUCHOR12A58A81155,Faith Hill,I Want You (Album Version)
4364,SOFCDUZ12AB01861C6,Vince Guaraldi Trio,Yesterdays
7361,SOOIAPQ12AB018E44A,Gerald Clayton,Scrimmage
2106,SOFNSNQ12AB01833D2,Walter Trout,Obstacles in My Way
2088,SOPQEVH12A8C135713,Asleep At The Wheel,Let Me Go Home Whiskey
2513,SOCVMHO12A6D4F9C77,Nick Cave & The Bad Seeds,Stagger Lee
8830,SOJEUFH12A8C1360BB,Johnny Horton,The Golden Rocket
1033,SOOJHOT12A8C137024,Elliot Goldenthal,Vortex
8090,SOZDKSD12AB018A0AC,Charlie Khan,Cheshire Grin
8550,SOEZZFV12AB0184D09,Kill The Client,Dog Tagged
7308,SOUOXQJ12A58A7E777,Glad,Immortal_ Invisible
8125,SOVPTBI12AB01879CF,Martina McBride,Anything's Better Than Feelin' The Blues
4044,SOGAMBY12A8C140D10,David Hudson,Didgeralia
8315,SOKYTFZ12AB0189A73,Rolfe Kent,Mark Practices
2906,SOTAEIP12A6D4F76A5,Be Bop Deluxe,Between The Worlds
888,SOAPUWG12AB017DE50,Bally Sagoo,Mele Wich Ayee (Shaan Remix)
6410,SOAZHOK12A8AE46E45,Andy Andy,Vida
5265,SOBLYNT12A8C137046,Nicole C. Mullen,Forever You Reign (Album)
2673,SOPAUOJ12AB0188DFB,Natural Elements,More Than Vocals (MTV)
3710,SODTEMK12AF72A7210,Simon & Garfunkel,A Simple Desultory Philippic (Or How I Was Robert McNamara'd Into Submission)
4228,SODRXYW12A6D4F956E,Soul Asylum,Long Day (Album Version)
1542,SOMFZZQ12A8C13AB56,Bacilos,Lo Mismo Que Yo (Bonus Track)
7241,SOUBPPN12A67AD85BB,"Clarence ""Gatemouth"" Brown",Someday My Luck Will Change
4146,SODYNOZ12A8C13D20D,Dan Shen_ Gruppo Vocale Cantemus_ Ensemble Airone_ Luigi Marzola,Miserere: XI. Cor Mundum
276,SOGBJSK12AB018D052,Frank Chacksfield,Someone to Watch Over Me
5701,SOSNTPX12A8C137371,Dusminguet,Disco Jonki
7961,SOVNCCQ12A8C136CB3,Darden Smith,Frankie & Sue
7924,SOIPZVD12AB0186501,Bingo Players,Get Up (Diplo Mix)
7733,SOVDKIJ12AB017F4BA,Dabbler,When Your Ready
4399,SOKZSOY12A81C206D5,Monty Are I,In This Legacy
2891,SOPWMAU12AB017A832,White Heart,Edge Of The Dream (Emergency Broadcast Album Version)
6723,SOIHELV12AB018684B,Baby Rasta & Gringo,Avisame
664,SOAWMWQ12A8C13AF1D,Angelo Badalamenti,Love Me
7932,SOZQCOR12A8151D3FC,Hal Russell,For Free
4504,SOBUSAT12AAF3B3A7A,Lightnin' Hopkins,Everyday I Have The Blues
2027,SONQNCK12A8C13ADCB,Danilo Perez / Claus Ogerman,The Saga Of Rita Joe
4137,SOWZIPP12A8C13333A,Eddie Cantor,When My Ship Comes In
3284,SOFKBNW12A8C13E536,Freddie McGregor,Cover For Me
8939,SOAKVYO12AB0187E78,Edelweiss,The Kangaroo Theory
2014,SOKGAEA12AB017F671,Yamandu + Dominguinhos,Chorando Baixinho
2179,SOYIUPV12AF72AC56B,Michael Jackson,Tabloid Junkie
8661,SOBOJIH12AB0183BB3,California Oranges,I Won\x19t Let You Back In
2282,SOCPFPB12AB018C6F6,Bellatrax feat. Tina Cousins,Can't Hold Back
9793,SOGUHFC12AC46895A7,Devine and emilyPLAY,Turn It Up
9513,SOUBXDE12A8C136133,Carlos Nu\xc3\xb1ez,St Patrick's An Dro
9163,SOUZLSE12AB0184B1D,Klubbingman feat. Beatrix Delgado,Another Day Another Night
4616,SOGIRYF12A670215E3,Missy Higgins,Don't Ever (Album Version)
8916,SODJBBD12A58A7EC47,Minnie Riperton,Les Fleurs
5503,SOCOLEP12A6D4F8825,Grandpa Jones,All American Boy
7362,SOKJNAP12A81C22CAA,Kaija Koo,Viimeinen lento
6297,SORANXJ12A8C142F90,Tommy Makem;The Clancy Brothers,The Barnyards Of Delgaty (Live)
3513,SOIOBNP12A58A7B61B,Jimmy McGriff,Cumayon
3902,SOHBPQS12A58A7A631,Jo\xc3\xa3o Gilberto,Eu E Meu Coracao
5113,SOWZPSA12AB0187979,Panic At The Disco,I Constantly Thank God For Esteban [Live In Chicago]
797,SOCSFMW12AB01826F2,Dean Elliott And His Big Band,Lonesome Road (1995 Digital Remaster)
2691,SOLGASB12A58A79460,Young-Holt Unlimited,We've Only Just Begun (LP Version)
5500,SOYDXZM12AB0186736,Kaizers Orchestra,Container
7408,SOBCGNG12A81C23752,Fountains Of Wayne,You Gotta Go
6642,SOERZVM12A8C13C5A4,Leo Ku,Tian Cai Yu Bai Chi Zhi Tian Cai Bai Chi Meng
6219,SOZZVMW12AB0183B52,Alexisonfire,Accept Crime (Album Version)
1538,SOPRNQZ12A58A7B8E5,Anti-Flag,Spaz's House Destruction Party
1967,SOHTCQC12A6D4F49CA,Herbert Von Karajan,Si Mi Chiamano Mimila Boheme Act1 Remast
5075,SOVMSTD12A6D4F9840,The Misfits,The Haunting
5649,SOXMJIX12A8C13C3FE,Kane,My Heart's Desire
1285,SOQRIHX12AB0185FCB,The Grip Weeds,Changed
4121,SODMXRL12A58A7E9C6,Jason Miles,Flamenco Sketches (Intro)
9254,SOFKPSL12AB018830A,George Jones,I Don't Love You Anymore
6554,SOOAISV12A8C143ACA,Rodney O_ Joe Cooley,DJ's & MC's
5798,SOPBSOW12AB01851A8,Capleton,Bumbo Red
2199,SOUOETK12A58A7B18D,Doug Sahm Tex Mex Trip,Catch Me In The Morning (Album Version)
9735,SOYYBBC12A58A7A468,Vince Guaraldi,Peppermint Patty (LP Version)
8995,SONGHHF12AB0182BBA,Dario Marianelli,Falling Apart
9187,SOYTWDP12A8C138214,The Jason Bonham Band,Hold On
6612,SOFPEHK12A6D4F499E,Raze,Celebration (The Plan Album Version)
8756,SOZZFUI12A8C133D6D,Saigon Kick,The Way
360,SOXXFEW12AB017F2A8,Maurice Larcange,Un Peu D'Amour Et D'Amiti\xc3\xa9
2455,SOZEERF12A58A7C6F6,Andy Griffith,Jesus Walked This Lonesome Valley  (The Christmas Guest Album Version)
5626,SOZLDWX12AB0181A32,Negura Bunget,Plecaciunea mortii
3743,SOIRCZT12A8C13F724,Vaggelis Perpiniadis,To Diazigio
3989,SOAPRLL12AB0183EF2,Klubbingman feat. Beatrix Delgado,Another Day Another Night
2167,SOPOHQT12A8C13AFD3,Solomon,Piano Sonata No. 28 in A Op. 101 (1993 Digital Remaster): III.    Adagio_ ma non troppo
4374,SOQUHYB12AB0186630,The Plimsouls,I Want You Back
1271,SOZCATU12A58A7BD8D,OutKast,Happy Valentine's Day
5140,SOFIYUN12AB0184842,Casa Bulga,Afraid Of Change (Tribal Vocal Mix)
6397,SOLETWK12AF72A1079,Stephen Marley,Mind Control
4690,SOUDHLD12AB0189DF7,Josie,Heavy Heart (Album Version)
1652,SORYSKI12AB0184790,Afrob feat. Sarah,Gief Konjunkturpaket VI
2573,SOGYZOF12A67020D72,David Meece,Seventy Times Seven (LP Version)
6496,SOBUDEU12AB018431E,Mother Superior,Get that Girl (Remix)
2886,SOCNFBN12AF72A23AA,George Lopez,Memories
7842,SOZNYQY12AB017DB76,Irtio,Outubro
730,SOHEJGY12A8C13A71E,Jaime Urrutia,La sangre de tu tristeza (con Dani Martin_ directo Enjoy 07)
6749,SOIKIJC12AB01839D1,Richi M.,Popcorn
5569,SOYKAIZ12A6D4F97B2,3 Doors Down,Duck And Run
6029,SORXPDE12A81C215EC,Scott Ainslie,Chumpman Blues
7854,SOTOGJK12AB0182831,G\xc3\xb6sta Ekman / Tage Danielsson,Har vi r\xc3\xa5d att i dagens l\xc3\xa4ge ha kvar v\xc3\xa5ra v\xc3\xa4nner i socialgrupp 3?
681,SOZSKUB12AC4686766,Les Blaireaux,Le gardien de mus\xc3\xa9e
1041,SOCHRGA12AB017D5CE,Sugar Minott,All Kind of People
8639,SOBRWML12AB017FB53,Jericho,Simon
2688,SOVFCKE12A8C141CF4,Les Ogres De Barback,Flamme & co
3683,SOLZRNM12AB0182048,Kool Moe Dee,How Ya Like Me Now
6644,SOAYQTY12A6701D156,Sergio Mendes,O Morro (Live At El Matador_ San Francisco)
1556,SOISGJD12A8C144775,Tito Rodriguez_ Louie Ramirez,La Piel de Tu Alma
3552,SOBXLHX12A8C130B60,POLINA,Tora
2464,SOLXQSB12A8C133A2D,Lyrics Born,Over You (feat Joyo Velarde_ prod DJ Shadow)
977,SOMXGMJ12AB0183EC5,Bersuit Vergarabat,Bolero Militar
7468,SOMYZTG12A67020D51,The Jam,Bricks And Mortar
3841,SOJSGWO12AF72A2C49,Mando Diao,All My Senses
3872,SOZNESJ12A6D4FD187,Atreyu,Nevada's Grace (Album Version)
4030,SONDARV12AB017C7CD,Charlie Peacock,Down in the Lowlands
7762,SOBFBEK12AB017FC1B,Corona,I Don't Wanna be A Star
8926,SOOVPDF12AB0182A9A,Danny Barnes,Cumberland Gap
1434,SOOUQMH12A58A7C633,Sylvester Weaver,Guitar Rag
7578,SOMRFYQ12A8C1325B2,Shelby Lynne,Pretend
6531,SOOWTAM12A8C14216F,Mt. Wilson Repeater,The Conversation
7585,SOUALWG12AB0188588,Nerf Herder,Golfshirt Pt. 2
4832,SOKIGAA12AB0184D4F,Steve Green,Honor The Lord (He Holds The Keys Album Version)
3460,SOAJTFZ12AB0186524,Beto y sus Canarios,Noche Eterna
31,SOLLHMX12AB01846DC,John Wesley,The Emperor Falls
4207,SOHLFAO12AB0189832,DJ Nasty,Shawty Get Loose
8008,SOAQTZJ12A8C14343C,Mich\xc3\xa8le Bernard,Canal de jonage
8602,SOFBWHA12A8C13A6C8,Africando All Stars,Mopao
4384,SOARSSE12A58A7BA9A,OutKast,Wailin'
304,SOIRGRL12AB0186BC2,Abraham Laboriel,Exchange
2837,SOVWTMN12A6D4F8ACF,Tim Wilson,Naked Enough
9402,SOZLAER12A58A7CA05,John Mayall,The Witching Hour
3534,SORYDNX12AB0187381,Sui Generis,Zapando Con La Gente
2270,SOUWVXK12A8C13CAB9,Oak Ridge Boys,Hide Thou Me
4239,SOKAHMK12A8C138EB9,Paul Cantelon,The Other Boleyn Girl - Opening Titles
2416,SOGJQKY12A58A77A8D,Deodato,Night Cruiser (Album Version)
6664,SOMFYIV12A58A7F0B5,Mobb Deep,Hell On Earth (Front Lines)
7693,SOWBZMU12A8C13754C,Ned Nash Orchestra,Hang 'm High
3281,SOMBYVD12AB01884BE,Albert Pr\xc3\xa9jean,Dede De Montmartre
3765,SOLTLEZ12AB01886B3,Dean Martin,Pennies From Heaven
9286,SOBXTMM12AB018E916,Daniel Johnston,The Story Of An Artist
5346,SOFMFBW12AB0183457,The Robert Cray Band,Phone Booth
5951,SOFJQSW12A58A7DD3B,Daniel Johnston,Oh No
4307,SOZCQEK12A8C130E9E,Pierre Perret,Les Trois Orf\xc3\xa8vres
4367,SONZWRE12AB018B938,Martin Denny,Manila
9025,SOZLWMN12A6701D2E5,Information Society,Lay All Your Love On Me (LP Version)
2060,SOBLUPB12AB017D074,Darko,Danote
2506,SOEVAMO12AC90716AD,Hatebreed (int License),Between Hell and A Heartbeat [Explicit]
1593,SOCUCXE12A6D4F2C3F,Stewart Francke,Across Decker's Field
7803,SODMJWA12A8C13BA03,RUN-DMC,Jam-Master Jammin'
9643,SOQTDME12AB0183F30,(hed) p.e.,A Soldiers Intro
3980,SOPRQKI12AB0181A85,2 Minutos,1987
7029,SOEYKSX12A8AE473AF,Fastway,Kill Me With Your Heart
3416,SOFPTCN12A8C13BD3C,Le\xc3\xb3n Gieco,Ruta Del Coya
5811,SOZMHGF12AB017E01C,Alan Feinberg,Menuet in the Name of Haydn
20,SOWTBJW12AC468AC6E,Jimmy Wakely,Broken-Down Merry-Go-Round
1813,SOTURND12AB0183FF9,Minist\xc3\xa8re des Affaires Populaires,Bagdad by night
1313,SOLRHDX12A8AE47065,Justin,WA-KA-BAM!! (INTRO)
7474,SOXNVDF12A8C1343BA,David Robertson,Love Is An Uphill Climb  ()
9115,SOHTZSS12A6D4FCAC2,Tranzas,Serenata
2235,SOBFTUR12AB0184285,Year Long Disaster,Stranger In My Room
3029,SOKOMCI12A8C13D445,Bounty Killer,Coppershot
9157,SOLZCFG12A8C13C146,Frost,Two of a Kind
3527,SOKMXMN12A8C1437A5,Tony Ashton & Friends,Roadrunner / My Generation
372,SOILUPR12AB0186FC1,Brian Dullaghan,And I Love You So
4836,SOCZOTF12AB018C245,Eddy Arnold,Enclosed_ One Broken Heart
4870,SOMBZVH12A6D4FC797,Frederik,Hur hur murmioon
6812,SOGKODD12A6D4FB0E5,Chango Spasiuk,Chamam\xc3\xa9 crudo
9372,SOHFGYR12A8C13AE07,Markus,Vankina vapauden
3998,SOUSXAY12A8C1358FA,Shakira,Poem To A Horse
6367,SOTBWWI12A8C1426BE,Bruce Katz Band,Just An Expression
8066,SORWORW12A6D4FBBE2,Jose Luis Perales,No Soy Uno M\xc3\xa1s
9553,SOFFGJY12A8C138CA8,Alfredo Guti\xc3\xa9rrez,Dos Mujeres
384,SOEWJWO12AB01865EB,SNOWPATROL,We Wish You A Merry Christmas
3850,SONBWUH12A8C1421BB,Joshua Rifkin,R\xc3\xa9jouissance [I'll Cry Instead]
188,SOZFCNC12A6D4F76F3,Heaven 17,(We Don't Need This) Fascist Groove Thang
3759,SORYJIP12A8C139505,The Cutting Edge,Cutting Edge
7653,SODGOWI12A6D4FAF1F,We Five,Milkcow Blues (Album Version)
320,SOPVXLX12A8C1402D5,Backstreet Boys,Larger Than Life
4927,SOPLCDD12A8C13599C,Jazz Crusaders,Soul Etouffe
6865,SOZDRYB12AB0188108,Steve Porter,Mindless
8074,SOSAEZB12AB018DADE,Skeeter Davis,My Last Date (With You)
498,SONBXTX12A8C138834,Bill Boyd's Cowboy Ramblers,I Can't Tame Wild Women
7001,SOUTUFC12A8AE4706A,G\xc3\xbcnter Noris,Bye-Bye - Medley
9395,SOBNTNP12AB01815AE,Richard Smith,Take That!
1309,SOYHKYI12A6D4FAEB4,Crazy Horse,Scratchy (Takes 1-3 / bonus track)
5752,SOBXOVB12AC3DF5AA3,Ken Yokoyama,I'm Not Afraid When I'm With You
1838,SOGQTEC12A6D4FC958,Trafik,Smoke
7041,SOGKAHR12A6701F979,The Cure,Doubt
7586,SOXMWPM12AB0185A0A,YGGDRASIL,Nordmark
805,SOUYIJX12A6D4F96CE,Pinchers,For Your Eyes Only
7081,SOWQKZC12A8C13F2A5,Carlos Baute,Te extra\xc3\xb1o porque te extra\xc3\xb1o
3363,SOAEWDR12A8C13D286,Shirley Caesar,It's In The Book (Album Version)
6044,SOLWFYL12A8AE47B48,Paul Buckmaster,Dunn's Revenge
6548,SORZJUY12AB018BFB9,Commander Cody & His Lost Planet Airmen,Sister Sue
2163,SOEXIYD12A58A7D818,Sheila Walsh,Circle Of Hands (For A Time Like This Album Version)
4913,SOIBNUC12A8C140158,Pat Travers,Bazooka
3744,SOXHXDU12A8C13BAF0,Olivier Messiaen,Les Corps Glorieux (7 Visions De La Vie Des Ressuscit\xc3\xa9s) (1939) : VII Le Myst\xc3\xa8re De La Sainte-Trinit\xc3\xa9
9396,SONMZRR12AC4688C8C,Ned Miller,From A Jack To A King
9656,SOBTSWX12AC46891BB,Gal Costa / Maria Beth\xc3\xa2nia,Filosofia Pura
5091,SOPVMQT12A679C8040,Oasis,Columbia
2652,SOODLJF12AB017F2EE,Korn,Proud
2249,SOOERYW12AB0185A53,Fat Joe,Prove Something (explicit album version)
5178,SOVVDCO12AB0187AF7,Brand X,Liquid Time (composition by John Goodsall)
4323,SONKGNH12AB017D33A,Gloria De Haven,Red Hot Pepper Pot
9131,SOXHXRG12AC46898A7,Liquid Spill,Words- Till the mornin' comes Mix
8676,SOPDRUR12AB0182EC1,Martha Wainwright,C'est Toujours la M\xc3\xaame Histoire
9289,SOAJVDQ12A6D4FA38B,Casiotone For The Painfully Alone,Attic Room
4076,SONWRCU12A8C1343B0,Tha Liks featuring Defari,My Dear
2236,SOWTLWU12A6D4FC350,Sam Fan Thomas,Sabina
1893,SOGYBIX12A6D4FB5B8,Steve Green,Even A Child - Proverbs 20:11
5817,SOJVHBP12AB01877F3,Vince Taylor,Sweet Little Sixteen
9144,SOLWVPV12A8C136FC7,John Fogerty,Soda Pop
6755,SOUGLCH12A8C140306,Aisha Duo,Beneath an Evening Sky
8931,SOYJZTG12A81C23239,James Hunter,Class Act
8319,SONTBKA12A8C144020,50 Cent,U Not Like Me
1974,SOUWONL12A8C13EA27,Wednesday 13's Frankenstein Drag Queens From Planet 13,Bark At The Moon (Album Version)
8596,SOQIVUY12A6D4F8F74,The Fire Theft,Chain (Album Version)
1449,SOESZEO12AB017F908,Mandi,Pieni Maailma
4725,SOCCUAU12A6BD56BE7,Christoper Titus,The Impala Incident (The Fifth Annual End Of The World Tour)
2594,SOVSWSL12A58A7856D,Michael Stanley Band,Lost In The Funhouse Again
2762,SOTSVBB12AC3DF9F77,Cotton Candy,Hot Weiners (All The Way)
218,SOTWWBZ12AB01845E0,The Gone Jackals,Not Buried Deep Enough
1483,SOYGEQE12AF729A51E,Moonspell,Tired
2536,SOLGUGY12AB01897BE,Sofi Marinova,Studen plamuk
7995,SOLFCRY12A8C13F38F,Chico Hamilton Quintet,Skinned Strings
293,SOVKCDB12A6D4FB2AB,James Darren,Hello Young Lovers (LP Version)
2544,SOOFHNG12A6D4FAB3A,Heavenly,Liberty
3138,SOVEBOC12CF530D548,Santana,Let It Shine
3430,SOBSBCL12A8C136909,Atreyu,Ex's And Oh's (Instrumental Version)
3140,SOPLZYS12A8AE48DE6,Teenage Fanclub,The World'll Be OK
9510,SODTNJI12A8C13AA3E,Dyango,Alma_ Coraz\xc3\xb3n Y Vida
4065,SOXQOHL12AB017D69E,Epitaph,Dancing With Ghosts
3260,SOUOWOU12AC3DF4CB6,Modern Lovers,She cracked
1577,SOCZSYW12AAF3B490E,DJ Quik,Pitch In OnA Party
3974,SOJABTU12A58A7E1CA,Scalplock,Safe in Numbers (Album Version)
1377,SOLOYFG12A8C133391,Bob Marley,Memphis
7974,SOISBPM12A8C132C8E,Richie Ray & Bobby Cruz,Bomba Camara
5040,SOAAVJY12A58A8076E,Shelby Flint,I've Grown Accustomed To His Face I've Grown Accustomed To His Face
5123,SOHVQGL12AB01810AD,CoCo Lee,Killing Me Softly With His Song
4251,SOVJPYN12AB017FA80,Mongo Santamaria,Los Conguitos
1895,SOAQQHI12A58A78FA5,Leonardo Favio,Porque Yo Te Amo
7340,SOJDQMV12AB0182752,Alfredo Kraus - Orquesta de Conciertos de Madrid - Pablo Soroz\xc3\xa1bal,El \xc3\xbaltimo rom\xc3\xa1ntico: romanza de tenor
4856,SOAEQKJ12A58A761EA,The Game feat. Jim Jones Camron & Bezell,Certified Gangstas (featuring Jim Jones Camron & Bezell)
2051,SOHTPLG12AB0185DF3,Autonomous Bass Heads,Beat Conductor
5242,SOCDVLZ12A8C13ECD2,Los Chunguitos,Cuantas Madres Llorando
8818,SOUMDHA12A6701DEB7,Monster Magnet,Down In The Jungle
8375,SOTUDGH12A8C13FED6,Rubyhorse,Evergreen
1743,SOJCIPT12AB0181305,Michael Stanley Band,Don't Stop The Music
2300,SOKWQCX12AF729F29A,Simon & Garfunkel,Old Friends
4611,SONNTQH12AB018C2D8,John Digweed,Warung Beach
3901,SOMNCXX12A8C130C46,Bare Jr.,Tobacco Spit
1638,SOBDCSO12AB017F02D,Mulberry Lane,Come Dance With Me
8185,SORBCPH12A67ADD062,Eugene McDaniels,Headless Heroes (LP Version)
598,SOBKPCA12A8C131AD9,James Taylor,Steamroller Blues
5787,SOHDSGQ12A8C141B05,Sunnyland Slim,Tired Of You Clowning
8822,SOLXZLR12AB018459D,Bryan White,Love Happens Just Like That (LP Version)
5753,SOMODRR12A8C13EAF6,Gold City,Mighty Army Band
2908,SOYQZID12A8AE48BDA,Nu Flavor,Sprung (Cibola Mix W/ Rap)
5640,SOYQIME12AB017F31F,Tyrone Taylor,Got To Make Me Love You
5057,SOMMZQP12AB0186FFE,Brian Dullaghan,Can't Help Falling In Love
2070,SOTWTSO12A8C142128,Alberto Cortez,Guitarra Dimelo Tu
9005,SOTWPCU12A8C138514,The Party Group,Te Quiero Mas
8930,SOHDAZP12AB0185D7F,Mississippi John Hurt,Monday Morning Blues
4561,SOPOKGS12AB01823C0,Drouz,Turn Me Around
2746,SOEMFLG12CF530D4F6,Scar Symmetry,Deviate From The Form
2040,SODREXM12AB017C1E8,Johnny Cash,You Tell Me
2585,SORMJGW12A8C144638,Bobby Darin,Moritat (Mack The Knife)
744,SOHGYDF12A6D4FCD5E,Chet Atkins,Get Up & Go
3019,SOBPTJJ12A8C1347B4,Novika,Mikawa Miya
5187,SOKSZVC12A8C142004,Amorphis,Misery Path (From the Privilege of Evil)
5927,SOJNRPI12AB018E779,Big Star,Watch The Sunrise [Live at Lafayette's Music Room_ Memphis_ TN_ January 1973]
9454,SOUMYPM12A8C138F7E,Vodka Collins,Bitches For Breakfast
4040,SOYBRXG12A58A776D6,The MC5,The American Ruse (LP Version)
2474,SODSHKO12A6D4FB716,King Curtis with Jack Dupree,Everything's Gonna Be Alright (Live Version)
2256,SOSLBDO12AB018117E,Sneaky Sound System,I Love It [Clubstar Remix]
1011,SOLVAIC12AC90716B8,The Kitchen,Who Are You?
1205,SOYQKVM12A8C137ED7,Los Fernandos,All My Loving
6552,SOYNMUG12AB017FB36,Michael Bloomfield,I Am A Pilgrim
3172,SONWZEA12A6D4F9724,Erick Sermon,Stay Real
462,SOBXYZM12A8C140450,Shriekback,Reason With The Beast
4483,SORYPZH12AB0186EDE,Capital Tax,Givin' It Back
5417,SORJHBA12A8C13D1D0,Otis Spann,Spann's Boogie
6314,SOENCQG12A8C13599B,Alan Silvestri,Not Meant To Be Found
609,SOCOTRH12A8C13840D,Jimmy Witherspoon,I'm Just Wonderin' Part 2
3113,SOSAUKQ12A8C13CEED,Fredi,Laula kanssain
1485,SOMIPLK12AB017C7B2,Finntroll,Grottans Barn
7797,SOOICPO12AB018321A,Sister Hazel,Vacation Rain (Album)
7167,SOYNIGU12AB018A341,Ron Goodwin,The Milky Way
2008,SOGRSCQ12A8C1367FE,Felix Slatkin/Concert Arts Symphonic Band,El Capitan (1998 Digital Remaster)
6423,SOOYAUK12AB01889B8,Eddie Cano,Teach Me Tonight (Album Version)
4866,SONZTSK12AB018C5A1,Don & Juan,Are You Putting Me On The Shelf
2200,SOXXBFW12A8C13D1E6,Hanoi Rocks,No Comprimise_ No Regrets
8151,SOLDLRC12AC907269F,Nestor Torres,This Side Of Paradise
4573,SOJYUSL12AB0182C3C,Rod Piazza & The Mighty Flyers,She Made My Blood Run Cold
6,SOMJBYD12A6D4F8557,Rated R,Keepin It Real (Skit)
3662,SOPPEEZ12A6D4F87B2,Line Renaud,Il Y A Des Anges
3876,SOPYTTP12A81C22D88,Ashes to Ashes,Pass The Earplugs
5110,SODRZXF12A6D4F89FE,Kari Tapio,Syv\xc3\xa4 meri (Oceano)
9989,SOFOBSK12A8C1447C4,It Dies Today,One the road (to Damnation)
1126,SORTNEK12A58A7932C,Sweet,Do It All Over Again
9234,SOWBMKR12AB0189094,You Should Go Ahead,Losing track
6177,SOFKJVX12A8C134B03,DCX,Hold Me
2808,SOOVGLE12AB0189FE6,The Fontane Sisters,Seventeen (Digitally Remastered)
7426,SONAMOI12AB0182AA1,Hanoi Rocks,Mental Beat
6941,SOBPRPP12A8C13D3EE,Dave Hollister,I Know I Can
1647,SOSNZMS12A58A791D0,Gustavo A. Santaolalla,La Vuelta
4114,SOYBSGS12A8C140EBF,9th Wonder,Saved
3194,SOASBOZ12AB018DC23,The Meatmen,Slum Goddess (Originally Performed by The Fugs)
5513,SOPJSAG12AC468ADAF,Vickie Winans,Stand Up and Praise Him
1426,SOTESSB12AB017F56D,Point Of Grace,Amazing (LP Version)
1554,SOVWHFZ12A8C14489D,Vanessa Bell Armstrong,Greater
3915,SOVJFWT12A6D4FA5D4,Mark Feldman_ John Taylor_ Anders Jormin_ Tom Rainey,Everafter
8022,SOSKXWY12A8C135248,Jean Corti,C'Etait Bien
5434,SOITBNC12AF72A0B2A,Bob Marley & The Wailers,Smile Jamaica
3680,SOYACRZ12A6D4FA356,The Robert Cray Band,Bad Influence
1580,SODDIXC12AB0180D2F,Micachu,Just In Case
3333,SOMYIFM12AAF3B5E69,Eko Fresh,Hart(z) IV
6277,SOJDGAU12AB0181EB5,Deekline & Wizard,Baila Baila \x13 Vent Remix
5366,SOAMUDI12A6D4FCD11,Coco Montoya,Gotta Mind To Travel
5605,SOVCDEV12A6D4FCD04,RyanDan,Wind Beneath My Wings
8474,SOWBQRV12A58A7B9A4,Nolwenn Leroy,Etre Une Femme
8784,SOPPTXH12A8C1409BC,Arc Angels,Sent By Angels
5209,SOIFGXP12AB0182AE8,Kashief Lindo,I Love Your Way
5120,SOTPQFM12AB017AC9E,Descendents,I'm Not A Loser
6739,SOUDAKO12A6D4F6A89,The Jam,Start!
8472,SOGNLAE12A8C13ADD9,John P. Kee,Encouraged
7786,SOQGKIP12AB0186A5D,The Impressions,You'll Never Find
1138,SODWFBM12A6D4FAF53,Andre Verchuren,Tra-La-La Musette
2436,SOEMYLB12AB0182CFA,Candy Lo,Ji Nian Pin
1429,SOBHGGX12A8AE45557,Max Melvin,Someday
9288,SOVRQHI12AB018A018,Noem\xc3\xad,Ser\xc3\xa1 cuando regreses
